SR_PCODE,SR_NAME,SR_MM_NAME,TS_PCODE,TS_NAME,TS_MM_NAME,DISWALK_N_T,DISWALK_YSOME_T,DISWALK_YLOT_T,DISWALK_YALL_T,DISWALK_Y_T,DISWALK_TOT_T,DISWALKR_T,DISWALK_N_F,DISWALK_YSOME_F,DISWALK_YLOT_F,DISWALK_YALL_F,DISWALK_Y_F,DISWALK_TOT_F,DISWALKR_F,DISWALK_N_M,DISWALK_YSOME_M,DISWALK_YLOT_M,DISWALK_YALL_M,DISWALK_Y_M,DISWALK_TOT_M,DISWALKR_M,DISWALK_N_U,DISWALK_YSOME_U,DISWALK_YLOT_U,DISWALK_YALL_U,DISWALK_Y_U,DISWALK_TOT_U,DISWALKR_U,DISWALK_N_R,DISWALK_YSOME_R,DISWALK_YLOT_R,DISWALK_YALL_R,DISWALK_Y_R,DISWALK_TOT_R,DISWALKR_R,DISWALK_N_FU,DISWALK_YSOME_FU,DISWALK_YLOT_FU,DISWALK_YALL_FU,DISWALK_Y_FU,DISWALK_TOT_FU,DISWALKR_FU,DISWALK_N_MU,DISWALK_YSOME_MU,DISWALK_YLOT_MU,DISWALK_YALL_MU,DISWALK_Y_MU,DISWALK_TOT_MU,DISWALKR_MU,DISWALK_N_FR,DISWALK_YSOME_FR,DISWALK_YLOT_FR,DISWALK_YALL_FR,DISWALK_Y_FR,DISWALK_TOT_FR,DISWALKR_FR,DISWALK_N_MR,DISWALK_YSOME_MR,DISWALK_YLOT_MR,DISWALK_YALL_MR,DISWALK_Y_MR,DISWALK_TOT_MR,DISWALKR_MR
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001001,Myitkyina,မြစ်ကြီးနား,313483,2587,901,633,4121,317604,1.29752773894535,161370,1384,462,341,2187,163557,1.3371485170307598,152113,1203,439,292,1934,154047,1.2554609956701526,243639,1703,656,508,2867,246506,1.1630548546485684,69844,884,245,125,1254,71098,1.7637626937466595,127032,940,343,280,1563,128595,1.2154438352968624,116607,763,313,228,1304,117911,1.1059188710128827,34338,444,119,61,704,35666,1.9738686704424382,35506,440,126,64,630,36136,1.7434137702014612
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001002,Waingmaw,ဝိုင်းမော်,122367,2247,600,330,3177,125544,2.5305868858726823,61357,1252,310,160,1722,63079,2.729910112715801,61010,995,290,170,1455,62465,2.329304410469863,26280,253,75,48,376,26656,1.4105642256902762,96087,1994,525,282,2801,98888,2.8324973707628835,13218,147,42,25,214,13432,1.5932102441929719,13062,106,33,23,162,13224,1.2250453720508168,48139,1105,268,135,2215,51862,4.270949828390729,47948,889,257,147,1293,49241,2.6258605633516785
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001003,Injangyang,အင်ဂျန်းယန်,1711,14,4,3,21,1732,1.212471131639723,777,7,1,1,9,786,1.1450381679389312,934,7,3,2,12,946,1.2684989429175475,438,6,1,0,7,445,1.5730337078651686,1273,8,3,3,14,1287,1.0878010878010878,197,4,0,0,4,201,1.9900497512437811,241,2,1,0,3,244,1.2295081967213115,580,3,1,1,1268,1853,68.42957366432812,693,5,2,2,9,702,1.282051282051282
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001004,Tanai,တနိုင်း,59384,484,100,51,635,60019,1.0579983005381628,27718,247,48,27,322,28040,1.1483594864479316,31666,237,52,24,313,31979,0.9787673160511585,37087,227,63,38,328,37415,0.8766537484965923,22297,257,37,13,307,22604,1.3581666961599717,17162,123,31,19,173,17335,0.997980963368907,19925,104,32,19,155,20080,0.7719123505976095,10556,124,17,8,316,11021,2.8672534252790127,11741,133,20,5,158,11899,1.3278426758551138
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001005,Chipwi,ချီဗွေ,19585,318,92,44,454,20039,2.2655821148759916,9511,165,44,19,228,9739,2.341102782626553,10074,153,48,25,226,10300,2.1941747572815538,2731,47,10,2,59,2790,2.1146953405017923,16854,271,82,42,395,17249,2.289987825381181,1368,26,3,2,31,1399,2.215868477483917,1363,21,7,0,28,1391,2.01294033069734,8143,139,41,17,346,8686,3.9834215979737504,8711,132,41,25,198,8909,2.2224716578740598
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001006,Tsawlaw,ဆော့လော်,6361,125,23,9,157,6518,2.4087143295489413,3087,65,12,3,80,3167,2.5260498894853174,3274,60,11,6,77,3351,2.297821545807222,366,2,0,0,2,368,0.5434782608695652,5995,123,23,9,155,6150,2.5203252032520327,175,0,0,0,0,175,0,191,2,0,0,2,193,1.0362694300518136,2912,65,12,3,206,3198,6.441525953721075,3083,58,11,6,75,3158,2.3749208359721345
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001007,Mohnyin,မိုးညှင်း,206910,1746,396,240,2382,209292,1.1381228140588269,106299,1045,210,140,1395,107694,1.2953367875647668,100611,701,186,100,987,101598,0.9714758164530798,55960,482,105,95,682,56642,1.2040535291832914,150950,1264,291,145,1700,152650,1.1136586963642319,29585,292,57,56,405,29990,1.3504501500500166,26375,190,48,39,277,26652,1.0393216268947922,76714,753,153,84,2031,79735,2.5471875587884867,74236,511,138,61,710,74946,0.9473487577722628
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001008,Mogaung,မိုးကောင်း,131404,811,219,174,1204,132608,0.9079391891891891,68464,423,125,95,643,69107,0.9304411998784493,62940,388,94,79,561,63501,0.8834506543204045,24761,146,48,57,251,25012,1.0035183112106187,106643,665,171,117,953,107596,0.8857206587605488,13259,86,28,35,149,13408,1.1112768496420047,11502,60,20,22,102,11604,0.8790072388831437,55205,337,97,60,1258,56957,2.2086837438769598,51438,328,74,57,459,51897,0.8844441875252904
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001009,Hpakant,ဖားကန့်,329347,1778,411,172,2361,331708,0.7117705934134841,119781,918,205,81,1204,120985,0.9951646898375832,209566,860,206,91,1157,210723,0.5490620387902603,65590,173,61,33,267,65857,0.4054238729368177,263757,1605,350,139,2094,265851,0.7876592527393164,22916,74,32,17,123,23039,0.5338773384261469,42674,99,29,16,144,42818,0.3363071605399598,96865,844,173,64,1801,99747,1.8055680872607698,166892,761,177,75,1013,167905,0.6033173520740895
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001010,Bhamo,ဗန်းမော်,132900,2087,566,324,2977,135877,2.1909521111004806,67435,1227,326,171,1724,69159,2.4928064315562692,65465,860,240,153,1253,66718,1.8780538984981565,57306,976,266,148,1390,58696,2.3681341147608013,75594,1111,300,176,1587,77181,2.0562055428149413,29382,585,160,77,822,30204,2.7214938418752483,27924,391,106,71,568,28492,1.993542046890355,38053,642,166,94,1013,39968,2.534527622097678,37541,469,134,82,685,38226,1.791974049076545
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001011,Shwegu,ရွှေကူ,93316,1027,277,164,1468,94784,1.5487846049966238,46827,560,144,79,783,47610,1.6446124763705106,46489,467,133,85,685,47174,1.4520710560902192,20460,171,51,40,262,20722,1.2643567223241,72856,856,226,124,1206,74062,1.6283654235640408,10598,96,25,24,145,10743,1.349716094200875,9862,75,26,16,117,9979,1.1724621705581721,36229,464,119,55,1873,38740,4.834796076406814,36627,392,107,69,568,37195,1.5270869740556527
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001012,Momauk,မိုးမောက်,61357,1130,301,126,1557,62914,2.4748068792319673,30985,656,171,73,900,31885,2.8226438764309236,30372,474,130,53,657,31029,2.1173740694189305,20355,467,121,54,642,20997,3.0575796542363194,41002,663,180,72,915,41917,2.1828852255648066,10501,270,68,26,364,10865,3.35020708697653,9854,197,53,28,278,10132,2.743782076589025,20484,386,103,47,1219,22239,5.48136157201313,20518,277,77,25,379,20897,1.8136574627937025
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001013,Mansi,မန်စီ,52180,522,156,87,765,52945,1.4448956464255358,26374,286,82,47,415,26789,1.549143305087909,25806,236,74,40,350,26156,1.338125095580364,7992,106,28,20,154,8146,1.8904984041247237,44188,416,128,67,611,44799,1.3638697292350277,3977,59,15,8,82,4059,2.0202020202020203,4015,47,13,12,72,4087,1.7616833863469537,22397,227,67,39,743,23473,3.1653389000127805,21791,189,61,28,278,22069,1.2596855317413567
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001014,Puta-O,ပူတာအို,60096,580,246,153,979,61075,1.6029471960704051,30383,327,128,75,530,30913,1.7144890499142755,29713,253,118,78,449,30162,1.4886280750613354,15714,161,72,31,264,15978,1.6522718738265114,44382,419,174,122,715,45097,1.5854713173825312,8121,95,38,18,151,8272,1.8254352030947778,7593,66,34,13,113,7706,1.4663898261095252,22262,232,90,57,460,23101,1.9912557897926497,22120,187,84,65,336,22456,1.4962593516209477
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,2446,73,15,12,100,2546,3.927729772191673,1192,44,9,10,63,1255,5.0199203187251,1254,29,6,2,37,1291,2.865995352439969,1113,16,6,2,24,1137,2.1108179419525066,1333,57,9,10,76,1409,5.39389638041164,513,12,4,2,18,531,3.389830508474576,600,4,2,0,6,606,0.9900990099009901,679,32,5,8,424,1148,36.933797909407666,654,25,4,2,31,685,4.525547445255475
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001016,Machanbaw,မချမ်းဘော,8525,219,84,30,333,8858,3.75931361481147,4228,125,35,15,175,4403,3.97456279809221,4297,94,49,15,158,4455,3.5465768799102135,2239,62,13,1,76,2315,3.282937365010799,6286,157,71,29,257,6543,3.927861837077793,1096,34,4,0,38,1134,3.3509700176366843,1143,28,9,1,38,1181,3.2176121930567314,3132,91,31,15,182,3451,5.273833671399594,3154,66,40,14,120,3274,3.665241295051924
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001017,Nawngmun,နောင်မွန်း,6890,171,45,17,233,7123,3.27109364032009,3396,95,21,8,124,3520,3.5227272727272725,3494,76,24,9,109,3603,3.025256730502359,2188,34,10,4,48,2236,2.146690518783542,4702,137,35,13,185,4887,3.7855535093104153,1102,20,5,3,28,1130,2.47787610619469,1086,14,5,1,20,1106,1.8083182640144666,2294,75,16,5,389,2779,13.997840949982008,2408,62,19,8,89,2497,3.564277132559071
MMR001,Kachin,ကချင်ပြည်နယ်,MMR001018,Khaunglanhpu,ခေါင်လန်ဖူး,11153,433,69,0,502,11655,4.3071643071643075,5541,231,28,0,259,5800,4.4655172413793105,5612,202,41,0,243,5855,4.150298889837745,441,7,2,0,9,450,2,10712,426,67,0,493,11205,4.399821508255243,208,4,1,0,5,213,2.3474178403755865,233,3,1,0,4,237,1.6877637130801686,5333,227,27,0,391,5978,6.540649046503848,5379,199,40,0,239,5618,4.254182983268067
MMR002,Kayah,ကယားပြည်နယ်,MMR002001,Loikaw,လွိုင်ကော်,125460,2085,569,287,2941,128401,2.2904806037336156,63729,1148,268,147,1563,65292,2.3938614225326225,61731,937,301,140,1378,63109,2.1835237446323026,50314,671,219,145,1035,51349,2.0156186099047693,75146,1414,350,142,1906,77052,2.4736541556351557,26059,380,107,71,558,26617,2.096404553480858,24255,291,112,74,477,24732,1.9286754002911208,37670,768,161,76,1062,39737,2.6725721619649194,37476,646,189,66,901,38377,2.347760377309326
MMR002,Kayah,ကယားပြည်နယ်,MMR002002,Demoso,ဒီမောဆို,76990,1641,414,156,2211,79201,2.7916314187952174,39054,921,212,78,1211,40265,3.0075748168384453,37936,720,202,78,1000,38936,2.5683172385453052,5561,37,14,9,60,5621,1.0674257249599715,71429,1604,400,147,2151,73580,2.9233487360695842,2869,23,8,5,36,2905,1.2392426850258176,2692,14,6,4,24,2716,0.8836524300441826,36185,898,204,73,2180,39540,5.513404147698533,35244,706,196,74,976,36220,2.6946438431805633
MMR002,Kayah,ကယားပြည်နယ်,MMR002003,Hpruso,ဖရူဆို,28652,532,140,50,722,29374,2.457956015523933,14519,314,79,25,418,14937,2.79842003079601,14133,218,61,25,304,14437,2.1057006303248595,4169,52,15,4,71,4240,1.6745283018867925,24483,480,125,46,651,25134,2.590116973024588,2053,33,8,2,43,2096,2.051526717557252,2116,19,7,2,28,2144,1.3059701492537312,12466,281,71,23,1550,14391,10.770620526718087,12017,199,54,23,276,12293,2.2451801838444645
MMR002,Kayah,ကယားပြည်နယ်,MMR002004,Shadaw,ရှားတော,6558,150,27,7,184,6742,2.7291604865025216,3285,83,17,6,106,3391,3.1259215570628136,3273,67,10,1,78,3351,2.3276633840644583,1509,56,7,1,64,1573,4.0686586141131595,5049,94,20,6,120,5169,2.321532211259431,755,28,3,1,32,787,4.066073697585769,754,28,4,0,32,786,4.071246819338422,2530,55,14,5,449,3053,14.706845725515885,2519,39,6,1,46,2565,1.793372319688109
MMR002,Kayah,ကယားပြည်နယ်,MMR002005,Bawlakhe,ဘောလခဲ,10816,126,27,27,180,10996,1.6369588941433248,4845,56,13,10,79,4924,1.6043866774979691,5971,70,14,17,101,6072,1.6633728590250327,5369,75,11,19,105,5474,1.9181585677749362,5447,51,16,8,75,5522,1.358203549438609,2380,31,5,7,43,2423,1.7746595130004126,2989,44,6,12,62,3051,2.0321206161914125,2465,25,8,3,119,2620,4.541984732824427,2982,26,8,5,39,3021,1.2909632571996028
MMR002,Kayah,ကယားပြည်နယ်,MMR002006,Hpasawng,ဖားဆောင်း,25279,257,44,14,315,25594,1.230757208720794,11543,118,21,6,145,11688,1.2405886379192332,13736,139,23,8,170,13906,1.2224938875305624,3118,26,2,2,30,3148,0.9529860228716646,22161,231,42,12,285,22446,1.2697139802191928,1456,14,2,0,16,1472,1.0869565217391304,1662,12,0,2,14,1676,0.8353221957040573,10087,104,19,6,158,10374,1.5230383651436283,12074,127,23,6,156,12230,1.275551921504497
MMR002,Kayah,ကယားပြည်နယ်,MMR002007,Mese,မယ်စဲ့,6283,23,7,6,36,6319,0.5697103972147493,2904,8,3,2,13,2917,0.4456633527596846,3379,15,4,4,23,3402,0.6760728982951205,1004,7,1,1,9,1013,0.8884501480750246,5279,16,6,5,27,5306,0.5088578967206936,435,4,0,0,4,439,0.9111617312072893,569,3,1,1,5,574,0.8710801393728222,2469,4,3,2,138,2616,5.275229357798166,2810,12,3,3,18,2828,0.6364922206506365
MMR003,Kayin,ကရင်ပြည်နယ်,MMR003001,Hpa-An,ဘားအံ,410501,8352,1792,930,11074,421575,2.626816106268161,211485,4776,923,481,6180,217665,2.8392254152022605,199016,3576,869,449,4894,203910,2.4000784659898975,74182,656,169,134,959,75141,1.2762672841724225,336319,7696,1623,796,10115,346434,2.9197480616798583,37706,356,86,72,514,38220,1.3448456305599163,36476,300,83,62,445,36921,1.2052761301156523,173779,4420,837,409,5673,185118,3.064531812141445,162540,3276,786,387,4449,166989,2.664247345633545
MMR003,Kayin,ကရင်ပြည်နယ်,MMR003002,Hlaingbwe,လှိုင်းဘွဲ့,258941,4940,1337,665,6942,265883,2.610922849524039,132275,2654,717,337,3708,135983,2.7268114396652523,126666,2286,620,328,3234,129900,2.489607390300231,15731,255,64,66,385,16116,2.3889302556465624,243210,4685,1273,599,6557,249767,2.6252467299523152,8056,140,34,39,213,8269,2.5758858386745676,7675,115,30,27,172,7847,2.1919204791640117,124219,2514,683,298,10832,138546,7.818341922538363,118991,2171,590,301,3062,122053,2.5087462004211285
MMR003,Kayin,ကရင်ပြည်နယ်,MMR003003,Hpapun,ဖာပွန်,33936,843,207,99,1149,35085,3.274903805044891,16511,449,99,43,591,17102,3.455736171208046,17425,394,108,56,558,17983,3.1029305455152087,16668,508,107,37,652,17320,3.7644341801385677,17268,335,100,62,497,17765,2.797635800731776,8478,295,55,20,370,8848,4.181735985533454,8190,213,52,17,282,8472,3.3286118980169968,8033,154,44,23,631,8885,7.101857062464828,9235,181,56,39,276,9511,2.9019030596151825
MMR003,Kayin,ကရင်ပြည်နယ်,MMR003004,Thandaunggyi,သံတောင်ကြီး,92640,2518,652,242,3412,96052,3.5522425352933826,45791,1297,321,126,1744,47535,3.668875565372883,46849,1221,331,116,1668,48517,3.4379701960137683,20798,206,78,66,350,21148,1.6550028371477208,71842,2312,574,176,3062,74904,4.087899177614013,10196,109,37,41,187,10383,1.801020899547337,10602,97,41,25,163,10765,1.5141662796098467,35595,1188,284,85,4634,41786,11.089838701957595,36247,1124,290,91,1505,37752,3.986543759271032
MMR003,Kayin,ကရင်ပြည်နယ်,MMR003005,Myawaddy,မြဝတီ,208154,1673,442,271,2386,210540,1.1332763370380925,101805,817,194,117,1128,102933,1.0958584710442716,106349,856,248,154,1258,107607,1.169068926742684,115360,794,259,167,1220,116580,1.0464916795333676,92794,879,183,104,1166,93960,1.2409535972754364,56815,398,120,72,590,57405,1.0277850361466772,58545,396,139,95,630,59175,1.064638783269962,44990,419,74,45,1157,46685,2.4783120916782693,47804,460,109,59,628,48432,1.2966633630657416
MMR003,Kayin,ကရင်ပြည်နယ်,MMR003006,Kawkareik,ကော့ကရိတ်,213364,4977,1268,733,6978,220342,3.166895099436331,110914,2870,652,382,3904,114818,3.4001637373930915,102450,2107,616,351,3074,105524,2.9130813843296313,41272,1231,296,151,1678,42950,3.9068684516880094,172092,3746,972,582,5300,177392,2.98773338143772,21211,756,141,78,975,22186,4.394663301180925,20061,475,155,73,703,20764,3.3856675014448085,89703,2114,511,304,2963,95595,3.099534494481929,82389,1632,461,278,2371,84760,2.797310051911279
MMR003,Kayin,ကရင်ပြည်နယ်,MMR003007,Kyainseikgyi,ကြာအင်းဆိပ်ကြီး,247760,5215,1296,578,7089,254849,2.7816471714623168,125563,2702,618,280,3600,129163,2.7871758940253786,122197,2513,678,298,3489,125686,2.775965501328708,39101,612,113,85,810,39911,2.0295156723710255,208659,4603,1183,493,6279,214938,2.9213075398487005,20152,336,50,37,423,20575,2.0558930741190764,18949,276,63,48,387,19336,2.001448076127431,105411,2366,568,243,8475,117063,7.239691448194561,103248,2237,615,250,3102,106350,2.916784203102962
MMR004,Chin,ချင်းပြည်နယ်,MMR004001,Falam,ဖလမ်း,46127,1272,504,174,1950,48077,4.055993510410383,23340,717,288,109,1114,24454,4.555491944058232,22787,555,216,65,836,23623,3.5389239300681536,12490,136,43,27,206,12696,1.6225582860743542,33637,1136,461,147,1744,35381,4.929199287753313,6573,68,31,17,116,6689,1.7341904619524593,5917,68,12,10,90,6007,1.498252039287498,16767,649,257,92,1875,19640,9.546843177189409,16870,487,204,55,746,17616,4.234786557674841
MMR004,Chin,ချင်းပြည်နယ်,MMR004002,Hakha,ဟားခါး,46900,1056,300,96,1452,48352,3.0029781601588352,24509,599,165,57,821,25330,3.2412159494670347,22391,457,135,39,631,23022,2.740856571974633,24475,339,82,30,451,24926,1.8093556928508385,22425,717,218,66,1001,23426,4.273029966703663,12919,193,42,13,248,13167,1.8834966203387256,11556,146,40,17,203,11759,1.7263372735776852,11590,406,123,44,1381,13544,10.196396928529238,10835,311,95,22,428,11263,3.800053271774838
MMR004,Chin,ချင်းပြည်နယ်,MMR004003,Thantlang,ထန်တလန်,49080,774,392,128,1294,50374,2.5687854845753764,25300,432,199,64,695,25995,2.6735910752067706,23780,342,193,64,599,24379,2.457032692071045,7528,32,19,8,59,7587,0.7776459733755108,41552,742,373,120,1235,42787,2.8863907261551405,3986,11,5,2,18,4004,0.4495504495504496,3542,21,14,6,41,3583,1.1442924923248674,21314,421,194,62,1250,23241,5.378426057398563,20238,321,179,58,558,20796,2.683208309290248
MMR004,Chin,ချင်းပြည်နယ်,MMR004004,Tedim,တီးတိန်,85074,1743,553,253,2549,87623,2.909053558997067,44221,1030,295,150,1475,45696,3.227853641456583,40853,713,258,103,1074,41927,2.56159515348105,13363,38,17,34,89,13452,0.6616116562592923,71711,1705,536,219,2460,74171,3.316660150193472,7124,18,6,15,39,7163,0.5444646098003629,6239,20,11,19,50,6289,0.7950389569088886,37097,1012,289,135,2365,40898,5.782678859601936,34614,693,247,84,1024,35638,2.8733374487906165
MMR004,Chin,ချင်းပြည်နယ်,MMR004005,Tonzang,တွန်းဇံ,31177,440,199,62,701,31878,2.1990087207478513,15813,227,113,33,373,16186,2.3044606450018534,15364,213,86,29,328,15692,2.090237063471833,5134,56,26,11,93,5227,1.7792232638224603,26043,384,173,51,608,26651,2.2813402874188586,2663,29,12,5,46,2709,1.6980435585086748,2471,27,14,6,47,2518,1.8665607625099285,13150,198,101,28,1832,15309,11.96681690508851,12893,186,72,23,281,13174,2.1329892211932595
MMR004,Chin,ချင်းပြည်နယ်,MMR004006,Mindat,မင်းတပ်,41113,1026,314,147,1487,42600,3.490610328638498,22067,557,167,82,806,22873,3.5238053600314783,19046,469,147,65,681,19727,3.4521214579003394,11224,186,56,39,281,11505,2.4424163407214254,29889,840,258,108,1206,31095,3.878437047756874,6072,107,36,23,166,6238,2.6611093299134336,5152,79,20,16,115,5267,2.1834061135371177,15995,450,131,59,767,17402,4.407539363291576,13894,390,127,49,566,14460,3.9142461964038726
MMR004,Chin,ချင်းပြည်နယ်,MMR004007,Matupi,မတူပီ,48960,1503,617,271,2391,51351,4.656189752877257,25850,851,341,158,1350,27200,4.963235294117647,23110,652,276,113,1041,24151,4.310380522545651,10628,148,47,28,223,10851,2.0551101280987925,38332,1355,570,243,2168,40500,5.353086419753087,5504,90,24,18,132,5636,2.34208658623137,5124,58,23,10,91,5215,1.74496644295302,20346,761,317,140,2870,24434,11.745927805516903,17986,594,253,103,950,18936,5.016899028305873
MMR004,Chin,ချင်းပြည်နယ်,MMR004008,Kanpetlet,ကန်ပက်လက်,20468,740,217,68,1025,21493,4.768994556367189,10601,420,121,38,579,11180,5.178890876565295,9867,320,96,30,446,10313,4.3246388053912534,4084,53,15,7,75,4159,1.8033181053137775,16384,687,202,61,950,17334,5.480558440059998,2090,28,9,4,41,2131,1.923979352416706,1994,25,6,3,34,2028,1.6765285996055226,8511,392,112,34,1465,10514,13.93380254898231,7873,295,90,27,412,8285,4.972842486421243
MMR004,Chin,ချင်းပြည်နယ်,MMR004009,Paletwa,ပလက်ဝ,94563,1543,639,308,2490,97053,2.5656084819634635,48933,815,363,172,1350,50283,2.6848040093073204,45630,728,276,136,1140,46770,2.4374599101988452,9288,74,24,20,118,9406,1.2545183925154155,85275,1469,615,288,2372,87647,2.706310541148014,4802,44,12,16,72,4874,1.4772260976610587,4486,30,12,4,46,4532,1.0150044130626656,44131,771,351,156,2107,47516,4.4342958161461405,41144,698,264,132,1094,42238,2.590084757801032
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005001,Sagaing,စစ်ကိုင်း,303132,2849,748,465,4062,307194,1.3222914510049024,161500,1624,386,264,2274,163774,1.3884987849109138,141632,1225,362,201,1788,143420,1.2466880490865988,80507,615,193,117,925,81432,1.1359170841929462,222625,2234,555,348,3137,225762,1.3895163933700092,42365,352,97,67,516,42881,1.203330146218605,38142,263,96,50,409,38551,1.0609322715364065,119135,1272,289,197,2024,122917,1.6466396023332819,103490,962,266,151,1379,104869,1.3149739198428516
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005002,Myinmu,မြင်းမူ,105230,1214,327,215,1756,106986,1.641336249602752,57019,708,192,118,1018,58037,1.7540534486620605,48211,506,135,97,738,48949,1.5076916790945678,16312,167,41,38,246,16558,1.4856866771349195,88918,1047,286,177,1510,90428,1.669836776219755,8701,95,26,17,138,8839,1.5612625862654146,7611,72,15,21,108,7719,1.3991449669646328,48318,613,166,101,2638,51836,5.089127247472799,40600,434,120,76,630,41230,1.5280135823429541
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005003,Myaung,မြောင်,104475,1322,397,217,1936,106411,1.8193607803704503,57611,788,214,121,1123,58734,1.9120100793407566,46864,534,183,96,813,47677,1.7052247414896071,7653,91,23,28,142,7795,1.8216805644644003,96822,1231,374,189,1794,98616,1.8191774154295448,4196,53,12,11,76,4272,1.7790262172284643,3457,38,11,17,66,3523,1.8734033494181097,53415,735,202,110,1927,56389,3.417333167816418,43407,496,172,79,747,44154,1.691805951895638
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005004,Shwebo,ရွှေဘို,263198,2375,727,507,3609,266807,1.3526631610115176,141085,1440,371,275,2086,143171,1.4569989732557571,122113,935,356,232,1523,123636,1.231841858358407,78838,592,175,134,901,79739,1.129936417562297,184360,1783,552,373,2708,187068,1.4476019415399748,41751,355,84,68,507,42258,1.1997728240806476,37087,237,91,66,394,37481,1.0511992742989782,99334,1085,287,207,4229,105142,4.022179528637461,85026,698,265,166,1129,86155,1.3104288781846671
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005005,Khin-U,ခင်ဦး,144407,1475,334,241,2050,146457,1.3997282478816309,77354,858,173,143,1174,78528,1.4950081499592502,67053,617,161,98,876,67929,1.2895817692001943,11208,70,27,29,126,11334,1.1116993118051879,133199,1405,307,212,1924,135123,1.4238878651302886,6062,47,10,21,78,6140,1.2703583061889252,5146,23,17,8,48,5194,0.9241432422025414,71292,811,163,122,2540,74928,3.389920990817852,61907,594,144,90,828,62735,1.3198374113333866
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005006,Wetlet,ဝက်လက်,192614,2593,634,375,3602,196216,1.835732050393444,104005,1546,367,209,2122,106127,1.9994911756668898,88609,1047,267,166,1480,90089,1.6428198781205252,10640,107,40,27,174,10814,1.6090253375254298,181974,2486,594,348,3428,185402,1.84895524320126,5787,63,21,12,96,5883,1.631820499745028,4853,44,19,15,78,4931,1.5818292435611436,98218,1483,346,197,3122,103366,3.0203355068397735,83756,1003,248,151,1402,85158,1.6463514878226355
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005007,Kanbalu,ကန့်ဘလူ,292072,2324,758,407,3489,295561,1.1804669763602098,153590,1380,412,235,2027,155617,1.3025569185885861,138482,944,346,172,1462,139944,1.0447035957240038,24811,115,64,32,211,25022,0.8432579330189434,267261,2209,694,375,3278,270539,1.211655251183748,12934,68,31,13,112,13046,0.8585006898666259,11877,47,33,19,99,11976,0.8266533066132264,140656,1312,381,222,3941,146512,2.689882057442394,126605,897,313,153,1363,127968,1.0651100275068766
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005008,Kyunhla,ကျွန်းလှ,103145,562,236,144,942,104087,0.9050121532948399,52432,303,145,82,530,52962,1.0007174955628564,50713,259,91,62,412,51125,0.8058679706601467,12030,82,24,12,118,12148,0.9713533091866974,91115,480,212,132,824,91939,0.8962464242595635,6467,35,19,6,60,6527,0.9192584648383637,5563,47,5,6,58,5621,1.0318448674613059,45965,268,126,76,2385,48820,4.88529291274068,45150,212,86,56,354,45504,0.7779535864978904
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005009,Ye-U,ရေဦး,116263,1371,408,248,2027,118290,1.7135852565728293,65659,830,234,145,1209,66868,1.8080397200454628,50604,541,174,103,818,51422,1.590758819182451,20292,93,55,18,166,20458,0.8114185159839672,95971,1278,353,230,1861,97832,1.9022405756807588,10797,55,19,7,81,10878,0.7446221731936017,9495,38,36,11,85,9580,0.8872651356993737,54862,775,215,138,1598,57588,2.774883656317288,41109,503,138,92,733,41842,1.7518283064863054
MMR005,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005010,Tabayin,ဒီပဲယင်း,138107,1814,528,366,2708,140815,1.9230905798387956,74827,1086,306,200,1592,76419,2.083251547390047,63280,728,222,166,1116,64396,1.7330268960805018,4255,36,13,4,53,4308,1.2302692664809656,133852,1778,515,362,2655,136507,1.9449552037624445,2278,21,6,2,29,2307,1.2570437798006067,1977,15,7,2,24,2001,1.199400299850075,72549,1065,300,198,2691,76803,3.503769384008437,61303,713,215,164,1092,62395,1.750140235595801
